15.449587080556663, 0.6718039065111647
25.738269566136807, 0.6718039065111647
35.61535516536066, 0.7142012369162702
45.96936597481583, 0.7142012369162702
55.34431899293679, 0.6718039065111647
62.151395100456085, 0.6718039065111647
71.4338869456982, 0.6926782665822959
87.00547843308823, 0.6926782665822959
100, 0.7142012369162702
112.2995028783135, 0.7142012369162702
132.10121164015285, 0.8071918051887883
158.50163623322945, 0.8208052293195205
194.67138505901127, 0.9019717382682373
225.2396460858462, 0.8847974326860614
289.31445605101624, 0.9911645145208112
511.97832640802073, 1.4049832979107433
624.8892908569924, 2.0705685544913983
780.1660465483284, 2.874559376562363
1173.3566499361625, 6.064305493929713
1454.0510067289063, 8.271496454002154
1738.6185545330238, 11.070456169723652
2042.0506594240362, 15.267832505937312
2530.556943013443, 26.145357401583706
3142.159401952171, 40.45353496245229
3817.2697633757325, 56.19152695226132
4646.650283588213, 79.51547424997187
5656.2308132178005, 111.79959643037915
6885.163517769422, 161.0561341984248
8038.758313979621, 265.6479171258908
10386.064057891184, 458.00579473156466
12642.650504555175, 601.278520045028
15389.526859203987, 829.2539704526486
18733.218707962176, 1193.75264187806
22600.513440081908, 2042.9245056302882
27266.174367473955, 2942.783605297272
33190.312634584974, 3813.981391218439
38636.0137200763, 4999.916933943212
